Document Index (generated),Number of Records per episodes.json,Number of Records,Action,Alive,Alt Location,Born,characters Index (generated),Consummated,Episode Air Date,Episode Description,Episode Link,Episode Num,Episode Title,episodes Index (generated),Flashback,Greensight,killedBy Index (generated),Killed By,Location,Manner Of Death,Name (Episodes.Scenes.Characters),Name (Episodes.Scenes.Characters.Weapon),openingSequenceLocations Index (generated),Opening Sequence Locations,Scene End,Scene Start,scenes Index (generated),Season Num,Sub Location,Title,To,Type (Episodes.Scenes.Characters.Married),Type (Episodes.Scenes.Characters.Sex),Warg,weapon Index (generated),When (Episodes.Scenes.Characters.Married),When (Episodes.Scenes.Characters.Sex),with Index (generated),With
1,1,1,,False,,,1,,2015-04-19,Arya arrives in Braavos. Jaime takes on a secret mission. Ellaria Sand seeks revenge for Oberyn's death. Stannis makes Jon a generous offer as the Night's Watch elects a new Lord Commander. Daenerys is faced with a difficult decision.,/title/tt3846626/,2,The House of Black and White,42,,,1,Mossador,Meereen,Multiple stabs,Son of the Harpy,,6,Meereen,0:48:26,0:48:13,39,5,,,,,,,,,,,
1,1,1,,False,,,7,,2015-04-19,Arya arrives in Braavos. Jaime takes on a secret mission. Ellaria Sand seeks revenge for Oberyn's death. Stannis makes Jon a generous offer as the Night's Watch elects a new Lord Commander. Daenerys is faced with a difficult decision.,/title/tt3846626/,2,The House of Black and White,42,,,1,Daario Naharis,Meereen,Decapitation,Mossador,,6,Meereen,0:52:44,0:51:06,42,5,,,,,,,,,,,
1,1,1,,False,,,2,,2015-04-26,Tommen and Margaery wed. Arya has trouble adapting to her new life. Littlefinger reveals his plans to Sansa. Jon gives his first orders as Lord Commander. Tyrion and Varys arrive in Volantis.,/title/tt3866836/,3,High Sparrow,43,,,1,Jaqen H'ghar,Braavos,Poison,Despondent Man,,1,King's Landing,0:06:49,0:06:07,3,5,,,,,,,,,,,
1,1,1,,False,,,1,,2015-04-26,Tommen and Margaery wed. Arya has trouble adapting to her new life. Littlefinger reveals his plans to Sansa. Jon gives his first orders as Lord Commander. Tyrion and Varys arrive in Volantis.,/title/tt3866836/,3,High Sparrow,43,,,1,Jon Snow,The Wall,Decapitation,Janos Slynt,,1,King's Landing,0:42:08,0:40:20,28,5,Castle Black,,,,,,,,,,
1,1,1,,False,,,2,,2015-04-26,Tommen and Margaery wed. Arya has trouble adapting to her new life. Littlefinger reveals his plans to Sansa. Jon gives his first orders as Lord Commander. Tyrion and Varys arrive in Volantis.,/title/tt3866836/,3,High Sparrow,43,,,1,Jaqen H'ghar,Braavos,Poison,Despondent Man,,2,Moat Cailin,0:06:49,0:06:07,3,5,,,,,,,,,,,
1,1,1,,False,,,1,,2015-04-26,Tommen and Margaery wed. Arya has trouble adapting to her new life. Littlefinger reveals his plans to Sansa. Jon gives his first orders as Lord Commander. Tyrion and Varys arrive in Volantis.,/title/tt3866836/,3,High Sparrow,43,,,1,Jon Snow,The Wall,Decapitation,Janos Slynt,,2,Moat Cailin,0:42:08,0:40:20,28,5,Castle Black,,,,,,,,,,
1,1,1,,False,,,2,,2015-04-26,Tommen and Margaery wed. Arya has trouble adapting to her new life. Littlefinger reveals his plans to Sansa. Jon gives his first orders as Lord Commander. Tyrion and Varys arrive in Volantis.,/title/tt3866836/,3,High Sparrow,43,,,1,Jaqen H'ghar,Braavos,Poison,Despondent Man,,3,Winterfell,0:06:49,0:06:07,3,5,,,,,,,,,,,
1,1,1,,False,,,1,,2015-04-26,Tommen and Margaery wed. Arya has trouble adapting to her new life. Littlefinger reveals his plans to Sansa. Jon gives his first orders as Lord Commander. Tyrion and Varys arrive in Volantis.,/title/tt3866836/,3,High Sparrow,43,,,1,Jon Snow,The Wall,Decapitation,Janos Slynt,,3,Winterfell,0:42:08,0:40:20,28,5,Castle Black,,,,,,,,,,
1,1,1,,False,,,2,,2015-04-26,Tommen and Margaery wed. Arya has trouble adapting to her new life. Littlefinger reveals his plans to Sansa. Jon gives his first orders as Lord Commander. Tyrion and Varys arrive in Volantis.,/title/tt3866836/,3,High Sparrow,43,,,1,Jaqen H'ghar,Braavos,Poison,Despondent Man,,4,The Wall,0:06:49,0:06:07,3,5,,,,,,,,,,,
1,1,1,,False,,,1,,2015-04-26,Tommen and Margaery wed. Arya has trouble adapting to her new life. Littlefinger reveals his plans to Sansa. Jon gives his first orders as Lord Commander. Tyrion and Varys arrive in Volantis.,/title/tt3866836/,3,High Sparrow,43,,,1,Jon Snow,The Wall,Decapitation,Janos Slynt,,4,The Wall,0:42:08,0:40:20,28,5,Castle Black,,,,,,,,,,
1,1,1,,False,,,2,,2015-04-26,Tommen and Margaery wed. Arya has trouble adapting to her new life. Littlefinger reveals his plans to Sansa. Jon gives his first orders as Lord Commander. Tyrion and Varys arrive in Volantis.,/title/tt3866836/,3,High Sparrow,43,,,1,Jaqen H'ghar,Braavos,Poison,Despondent Man,,5,Braavos,0:06:49,0:06:07,3,5,,,,,,,,,,,
1,1,1,,False,,,1,,2015-04-26,Tommen and Margaery wed. Arya has trouble adapting to her new life. Littlefinger reveals his plans to Sansa. Jon gives his first orders as Lord Commander. Tyrion and Varys arrive in Volantis.,/title/tt3866836/,3,High Sparrow,43,,,1,Jon Snow,The Wall,Decapitation,Janos Slynt,,5,Braavos,0:42:08,0:40:20,28,5,Castle Black,,,,,,,,,,
1,1,1,,False,,,2,,2015-04-26,Tommen and Margaery wed. Arya has trouble adapting to her new life. Littlefinger reveals his plans to Sansa. Jon gives his first orders as Lord Commander. Tyrion and Varys arrive in Volantis.,/title/tt3866836/,3,High Sparrow,43,,,1,Jaqen H'ghar,Braavos,Poison,Despondent Man,,6,Meereen,0:06:49,0:06:07,3,5,,,,,,,,,,,
1,1,1,,False,,,1,,2015-04-26,Tommen and Margaery wed. Arya has trouble adapting to her new life. Littlefinger reveals his plans to Sansa. Jon gives his first orders as Lord Commander. Tyrion and Varys arrive in Volantis.,/title/tt3866836/,3,High Sparrow,43,,,1,Jon Snow,The Wall,Decapitation,Janos Slynt,,6,Meereen,0:42:08,0:40:20,28,5,Castle Black,,,,,,,,,,
1,1,1,,False,,,3,,2015-05-03,"Jorah Mormont sets sail alongside his prisoner, Tyrion. Cersei makes a move against the Tyrells. Jaime and Bronn sneak into Dorne. Ellaria and the Sand Snakes make their plans. Melisandre tempts Jon. The Harpies attack.",/title/tt3866838/,4,Sons of the Harpy,44,,,1,Bronn,Dorne,Throat slash,Lead Dornish Guard,,1,King's Landing,0:37:31,0:34:29,30,5,,,,,,,,,,,
1,1,1,,False,,,5,,2015-05-03,"Jorah Mormont sets sail alongside his prisoner, Tyrion. Cersei makes a move against the Tyrells. Jaime and Bronn sneak into Dorne. Ellaria and the Sand Snakes make their plans. Melisandre tempts Jon. The Harpies attack.",/title/tt3866838/,4,Sons of the Harpy,44,,,1,Obara Sand,Dorne,Face stab,Merchant Captain,,1,King's Landing,0:40:31,0:39:07,33,5,,,,,,,,,,,
1,1,1,,False,,,2,,2015-05-03,"Jorah Mormont sets sail alongside his prisoner, Tyrion. Cersei makes a move against the Tyrells. Jaime and Bronn sneak into Dorne. Ellaria and the Sand Snakes make their plans. Melisandre tempts Jon. The Harpies attack.",/title/tt3866838/,4,Sons of the Harpy,44,,,1,Son of the Harpy,Meereen,Throat slash,Second Son,,1,King's Landing,0:46:44,0:46:22,44,5,,,,,,,,,,,
1,1,1,,False,,,2,,2015-05-03,"Jorah Mormont sets sail alongside his prisoner, Tyrion. Cersei makes a move against the Tyrells. Jaime and Bronn sneak into Dorne. Ellaria and the Sand Snakes make their plans. Melisandre tempts Jon. The Harpies attack.",/title/tt3866838/,4,Sons of the Harpy,44,,,1,Sons of the Harpy,Meereen,Multiple stabs,Barristan Selmy,,1,King's Landing,0:50:32,0:49:19,51,5,,,,,,,,,,,
1,1,1,,False,,,3,,2015-05-03,"Jorah Mormont sets sail alongside his prisoner, Tyrion. Cersei makes a move against the Tyrells. Jaime and Bronn sneak into Dorne. Ellaria and the Sand Snakes make their plans. Melisandre tempts Jon. The Harpies attack.",/title/tt3866838/,4,Sons of the Harpy,44,,,1,Bronn,Dorne,Throat slash,Lead Dornish Guard,,2,Winterfell,0:37:31,0:34:29,30,5,,,,,,,,,,,
1,1,1,,False,,,5,,2015-05-03,"Jorah Mormont sets sail alongside his prisoner, Tyrion. Cersei makes a move against the Tyrells. Jaime and Bronn sneak into Dorne. Ellaria and the Sand Snakes make their plans. Melisandre tempts Jon. The Harpies attack.",/title/tt3866838/,4,Sons of the Harpy,44,,,1,Obara Sand,Dorne,Face stab,Merchant Captain,,2,Winterfell,0:40:31,0:39:07,33,5,,,,,,,,,,,
1,1,1,,False,,,2,,2015-05-03,"Jorah Mormont sets sail alongside his prisoner, Tyrion. Cersei makes a move against the Tyrells. Jaime and Bronn sneak into Dorne. Ellaria and the Sand Snakes make their plans. Melisandre tempts Jon. The Harpies attack.",/title/tt3866838/,4,Sons of the Harpy,44,,,1,Son of the Harpy,Meereen,Throat slash,Second Son,,2,Winterfell,0:46:44,0:46:22,44,5,,,,,,,,,,,
1,1,1,,False,,,2,,2015-05-03,"Jorah Mormont sets sail alongside his prisoner, Tyrion. Cersei makes a move against the Tyrells. Jaime and Bronn sneak into Dorne. Ellaria and the Sand Snakes make their plans. Melisandre tempts Jon. The Harpies attack.",/title/tt3866838/,4,Sons of the Harpy,44,,,1,Sons of the Harpy,Meereen,Multiple stabs,Barristan Selmy,,2,Winterfell,0:50:32,0:49:19,51,5,,,,,,,,,,,
1,1,1,,False,,,3,,2015-05-03,"Jorah Mormont sets sail alongside his prisoner, Tyrion. Cersei makes a move against the Tyrells. Jaime and Bronn sneak into Dorne. Ellaria and the Sand Snakes make their plans. Melisandre tempts Jon. The Harpies attack.",/title/tt3866838/,4,Sons of the Harpy,44,,,1,Bronn,Dorne,Throat slash,Lead Dornish Guard,,3,The Wall,0:37:31,0:34:29,30,5,,,,,,,,,,,
1,1,1,,False,,,5,,2015-05-03,"Jorah Mormont sets sail alongside his prisoner, Tyrion. Cersei makes a move against the Tyrells. Jaime and Bronn sneak into Dorne. Ellaria and the Sand Snakes make their plans. Melisandre tempts Jon. The Harpies attack.",/title/tt3866838/,4,Sons of the Harpy,44,,,1,Obara Sand,Dorne,Face stab,Merchant Captain,,3,The Wall,0:40:31,0:39:07,33,5,,,,,,,,,,,
1,1,1,,False,,,2,,2015-05-03,"Jorah Mormont sets sail alongside his prisoner, Tyrion. Cersei makes a move against the Tyrells. Jaime and Bronn sneak into Dorne. Ellaria and the Sand Snakes make their plans. Melisandre tempts Jon. The Harpies attack.",/title/tt3866838/,4,Sons of the Harpy,44,,,1,Son of the Harpy,Meereen,Throat slash,Second Son,,3,The Wall,0:46:44,0:46:22,44,5,,,,,,,,,,,
1,1,1,,False,,,2,,2015-05-03,"Jorah Mormont sets sail alongside his prisoner, Tyrion. Cersei makes a move against the Tyrells. Jaime and Bronn sneak into Dorne. Ellaria and the Sand Snakes make their plans. Melisandre tempts Jon. The Harpies attack.",/title/tt3866838/,4,Sons of the Harpy,44,,,1,Sons of the Harpy,Meereen,Multiple stabs,Barristan Selmy,,3,The Wall,0:50:32,0:49:19,51,5,,,,,,,,,,,
1,1,1,,False,,,3,,2015-05-03,"Jorah Mormont sets sail alongside his prisoner, Tyrion. Cersei makes a move against the Tyrells. Jaime and Bronn sneak into Dorne. Ellaria and the Sand Snakes make their plans. Melisandre tempts Jon. The Harpies attack.",/title/tt3866838/,4,Sons of the Harpy,44,,,1,Bronn,Dorne,Throat slash,Lead Dornish Guard,,4,Braavos,0:37:31,0:34:29,30,5,,,,,,,,,,,
1,1,1,,False,,,5,,2015-05-03,"Jorah Mormont sets sail alongside his prisoner, Tyrion. Cersei makes a move against the Tyrells. Jaime and Bronn sneak into Dorne. Ellaria and the Sand Snakes make their plans. Melisandre tempts Jon. The Harpies attack.",/title/tt3866838/,4,Sons of the Harpy,44,,,1,Obara Sand,Dorne,Face stab,Merchant Captain,,4,Braavos,0:40:31,0:39:07,33,5,,,,,,,,,,,
1,1,1,,False,,,2,,2015-05-03,"Jorah Mormont sets sail alongside his prisoner, Tyrion. Cersei makes a move against the Tyrells. Jaime and Bronn sneak into Dorne. Ellaria and the Sand Snakes make their plans. Melisandre tempts Jon. The Harpies attack.",/title/tt3866838/,4,Sons of the Harpy,44,,,1,Son of the Harpy,Meereen,Throat slash,Second Son,,4,Braavos,0:46:44,0:46:22,44,5,,,,,,,,,,,
1,1,1,,False,,,2,,2015-05-03,"Jorah Mormont sets sail alongside his prisoner, Tyrion. Cersei makes a move against the Tyrells. Jaime and Bronn sneak into Dorne. Ellaria and the Sand Snakes make their plans. Melisandre tempts Jon. The Harpies attack.",/title/tt3866838/,4,Sons of the Harpy,44,,,1,Sons of the Harpy,Meereen,Multiple stabs,Barristan Selmy,,4,Braavos,0:50:32,0:49:19,51,5,,,,,,,,,,,
1,1,1,,False,,,3,,2015-05-03,"Jorah Mormont sets sail alongside his prisoner, Tyrion. Cersei makes a move against the Tyrells. Jaime and Bronn sneak into Dorne. Ellaria and the Sand Snakes make their plans. Melisandre tempts Jon. The Harpies attack.",/title/tt3866838/,4,Sons of the Harpy,44,,,1,Bronn,Dorne,Throat slash,Lead Dornish Guard,,5,Meereen,0:37:31,0:34:29,30,5,,,,,,,,,,,
1,1,1,,False,,,5,,2015-05-03,"Jorah Mormont sets sail alongside his prisoner, Tyrion. Cersei makes a move against the Tyrells. Jaime and Bronn sneak into Dorne. Ellaria and the Sand Snakes make their plans. Melisandre tempts Jon. The Harpies attack.",/title/tt3866838/,4,Sons of the Harpy,44,,,1,Obara Sand,Dorne,Face stab,Merchant Captain,,5,Meereen,0:40:31,0:39:07,33,5,,,,,,,,,,,
1,1,1,,False,,,2,,2015-05-03,"Jorah Mormont sets sail alongside his prisoner, Tyrion. Cersei makes a move against the Tyrells. Jaime and Bronn sneak into Dorne. Ellaria and the Sand Snakes make their plans. Melisandre tempts Jon. The Harpies attack.",/title/tt3866838/,4,Sons of the Harpy,44,,,1,Son of the Harpy,Meereen,Throat slash,Second Son,,5,Meereen,0:46:44,0:46:22,44,5,,,,,,,,,,,
1,1,1,,False,,,2,,2015-05-03,"Jorah Mormont sets sail alongside his prisoner, Tyrion. Cersei makes a move against the Tyrells. Jaime and Bronn sneak into Dorne. Ellaria and the Sand Snakes make their plans. Melisandre tempts Jon. The Harpies attack.",/title/tt3866838/,4,Sons of the Harpy,44,,,1,Sons of the Harpy,Meereen,Multiple stabs,Barristan Selmy,,5,Meereen,0:50:32,0:49:19,51,5,,,,,,,,,,,
1,1,1,,False,,,3,,2015-05-03,"Jorah Mormont sets sail alongside his prisoner, Tyrion. Cersei makes a move against the Tyrells. Jaime and Bronn sneak into Dorne. Ellaria and the Sand Snakes make their plans. Melisandre tempts Jon. The Harpies attack.",/title/tt3866838/,4,Sons of the Harpy,44,,,1,Bronn,Dorne,Throat slash,Lead Dornish Guard,,6,Dorne,0:37:31,0:34:29,30,5,,,,,,,,,,,
1,1,1,,False,,,5,,2015-05-03,"Jorah Mormont sets sail alongside his prisoner, Tyrion. Cersei makes a move against the Tyrells. Jaime and Bronn sneak into Dorne. Ellaria and the Sand Snakes make their plans. Melisandre tempts Jon. The Harpies attack.",/title/tt3866838/,4,Sons of the Harpy,44,,,1,Obara Sand,Dorne,Face stab,Merchant Captain,,6,Dorne,0:40:31,0:39:07,33,5,,,,,,,,,,,
1,1,1,,False,,,2,,2015-05-03,"Jorah Mormont sets sail alongside his prisoner, Tyrion. Cersei makes a move against the Tyrells. Jaime and Bronn sneak into Dorne. Ellaria and the Sand Snakes make their plans. Melisandre tempts Jon. The Harpies attack.",/title/tt3866838/,4,Sons of the Harpy,44,,,1,Son of the Harpy,Meereen,Throat slash,Second Son,,6,Dorne,0:46:44,0:46:22,44,5,,,,,,,,,,,
1,1,1,,False,,,2,,2015-05-03,"Jorah Mormont sets sail alongside his prisoner, Tyrion. Cersei makes a move against the Tyrells. Jaime and Bronn sneak into Dorne. Ellaria and the Sand Snakes make their plans. Melisandre tempts Jon. The Harpies attack.",/title/tt3866838/,4,Sons of the Harpy,44,,,1,Sons of the Harpy,Meereen,Multiple stabs,Barristan Selmy,,6,Dorne,0:50:32,0:49:19,51,5,,,,,,,,,,,
1,1,1,,False,,,4,,2015-05-10,Daenerys arrests the heads of Meereen's great families. Jon makes a difficult decision. Theon is forced to face Sansa. Stannis rides south. Tyrion and Jorah enter the ruins of Old Valyria.,/title/tt3866840/,5,Kill the Boy,45,,,1,Daenerys Targaryen,Meereen,Dragon,Great Master #1,,1,King's Landing,0:07:26,0:07:03,4,5,,,,,,,,,,,
1,1,1,,False,,,4,,2015-05-10,Daenerys arrests the heads of Meereen's great families. Jon makes a difficult decision. Theon is forced to face Sansa. Stannis rides south. Tyrion and Jorah enter the ruins of Old Valyria.,/title/tt3866840/,5,Kill the Boy,45,,,1,Daenerys Targaryen,Meereen,Dragon,Great Master #1,,2,Winterfell,0:07:26,0:07:03,4,5,,,,,,,,,,,
1,1,1,,False,,,4,,2015-05-10,Daenerys arrests the heads of Meereen's great families. Jon makes a difficult decision. Theon is forced to face Sansa. Stannis rides south. Tyrion and Jorah enter the ruins of Old Valyria.,/title/tt3866840/,5,Kill the Boy,45,,,1,Daenerys Targaryen,Meereen,Dragon,Great Master #1,,3,The Wall,0:07:26,0:07:03,4,5,,,,,,,,,,,
1,1,1,,False,,,4,,2015-05-10,Daenerys arrests the heads of Meereen's great families. Jon makes a difficult decision. Theon is forced to face Sansa. Stannis rides south. Tyrion and Jorah enter the ruins of Old Valyria.,/title/tt3866840/,5,Kill the Boy,45,,,1,Daenerys Targaryen,Meereen,Dragon,Great Master #1,,4,Braavos,0:07:26,0:07:03,4,5,,,,,,,,,,,
1,1,1,,False,,,4,,2015-05-10,Daenerys arrests the heads of Meereen's great families. Jon makes a difficult decision. Theon is forced to face Sansa. Stannis rides south. Tyrion and Jorah enter the ruins of Old Valyria.,/title/tt3866840/,5,Kill the Boy,45,,,1,Daenerys Targaryen,Meereen,Dragon,Great Master #1,,5,Meereen,0:07:26,0:07:03,4,5,,,,,,,,,,,
1,1,1,,False,,,4,,2015-05-10,Daenerys arrests the heads of Meereen's great families. Jon makes a difficult decision. Theon is forced to face Sansa. Stannis rides south. Tyrion and Jorah enter the ruins of Old Valyria.,/title/tt3866840/,5,Kill the Boy,45,,,1,Daenerys Targaryen,Meereen,Dragon,Great Master #1,,6,Dorne,0:07:26,0:07:03,4,5,,,,,,,,,,,
1,1,1,,False,,,2,,2015-05-17,Arya is put to the test. Tyrion and Jorah are captured by slavers. Loras Tyrell is judged by the Sparrows. Jaime and Bronn face the Sand Snakes. Sansa marries Ramsay Bolton.,/title/tt3866842/,6,"Unbowed, Unbent, Unbroken",46,,,1,Arya Stark,Braavos,Poison,Ghita,,1,King's Landing,0:16:17,0:15:33,8,5,,,,,,,,,,,
1,1,1,,False,,,2,,2015-05-17,Arya is put to the test. Tyrion and Jorah are captured by slavers. Loras Tyrell is judged by the Sparrows. Jaime and Bronn face the Sand Snakes. Sansa marries Ramsay Bolton.,/title/tt3866842/,6,"Unbowed, Unbent, Unbroken",46,,,1,Arya Stark,Braavos,Poison,Ghita,,2,Winterfell,0:16:17,0:15:33,8,5,,,,,,,,,,,
1,1,1,,False,,,2,,2015-05-17,Arya is put to the test. Tyrion and Jorah are captured by slavers. Loras Tyrell is judged by the Sparrows. Jaime and Bronn face the Sand Snakes. Sansa marries Ramsay Bolton.,/title/tt3866842/,6,"Unbowed, Unbent, Unbroken",46,,,1,Arya Stark,Braavos,Poison,Ghita,,3,The Wall,0:16:17,0:15:33,8,5,,,,,,,,,,,
1,1,1,,False,,,2,,2015-05-17,Arya is put to the test. Tyrion and Jorah are captured by slavers. Loras Tyrell is judged by the Sparrows. Jaime and Bronn face the Sand Snakes. Sansa marries Ramsay Bolton.,/title/tt3866842/,6,"Unbowed, Unbent, Unbroken",46,,,1,Arya Stark,Braavos,Poison,Ghita,,4,Braavos,0:16:17,0:15:33,8,5,,,,,,,,,,,
1,1,1,,False,,,2,,2015-05-17,Arya is put to the test. Tyrion and Jorah are captured by slavers. Loras Tyrell is judged by the Sparrows. Jaime and Bronn face the Sand Snakes. Sansa marries Ramsay Bolton.,/title/tt3866842/,6,"Unbowed, Unbent, Unbroken",46,,,1,Arya Stark,Braavos,Poison,Ghita,,5,Meereen,0:16:17,0:15:33,8,5,,,,,,,,,,,
1,1,1,,False,,,2,,2015-05-17,Arya is put to the test. Tyrion and Jorah are captured by slavers. Loras Tyrell is judged by the Sparrows. Jaime and Bronn face the Sand Snakes. Sansa marries Ramsay Bolton.,/title/tt3866842/,6,"Unbowed, Unbent, Unbroken",46,,,1,Arya Stark,Braavos,Poison,Ghita,,6,Dorne,0:16:17,0:15:33,8,5,,,,,,,,,,,
1,1,1,,False,,,3,,2015-05-24,Jon heads east as trouble begins to stir for Sam and Gilly at Castle Black. Sansa asks Theon for help. Tyrion and Jorah are sold as slaves. Cersei savors her triumph over the Tyrells as new plots are developed in the shadows.,/title/tt3866846/,7,The Gift,47,,,1,Ramsay Snow,The North,Flayed,Old Woman,,1,King's Landing,0:16:49,0:15:38,13,5,Winterfell,,,,,,,,,,
